Epoch:0 | loss:1.14 | acc:0.3467 | prec0:0.5238 | prec1:0.0000 | prec2:0.3367 | recall0:0.1375  | recall1:0.0000 | recall2:0.9571
Epoch:15 | loss:0.96 | acc:0.5067 | prec0:0.5158 | prec1:0.6207 | prec2:0.4653 | recall0:0.6125  | recall1:0.2400 | recall2:0.6714
Epoch:16 | loss:1.14 | acc:0.4756 | prec0:0.5641 | prec1:0.4177 | prec2:0.4412 | recall0:0.5500  | recall1:0.4400 | recall2:0.4286
Epoch:17 | loss:1.08 | acc:0.4933 | prec0:0.5522 | prec1:0.4762 | prec2:0.4595 | recall0:0.4625  | recall1:0.5333 | recall2:0.4857
Epoch:18 | loss:0.93 | acc:0.4800 | prec0:0.5143 | prec1:0.4337 | prec2:0.5000 | recall0:0.4500  | recall1:0.4800 | recall2:0.5143
Epoch:19 | loss:1.43 | acc:0.4444 | prec0:0.5000 | prec1:0.4037 | prec2:0.4730 | recall0:0.2625  | recall1:0.5867 | recall2:0.5000
Epoch:20 | loss:0.93 | acc:0.4844 | prec0:0.5000 | prec1:0.4643 | prec2:0.4940 | recall0:0.3625  | recall1:0.5200 | recall2:0.5857
Epoch:21 | loss:0.97 | acc:0.4578 | prec0:0.4805 | prec1:0.4157 | prec2:0.4915 | recall0:0.4625  | recall1:0.4933 | recall2:0.4143
Epoch:22 | loss:1.06 | acc:0.4933 | prec0:0.5455 | prec1:0.4588 | prec2:0.4941 | recall0:0.3750  | recall1:0.5200 | recall2:0.6000
Epoch:23 | loss:0.92 | acc:0.4800 | prec0:0.5273 | prec1:0.4625 | prec2:0.4667 | recall0:0.3625  | recall1:0.4933 | recall2:0.6000
Epoch:24 | loss:1.06 | acc:0.4667 | prec0:0.5918 | prec1:0.4138 | prec2:0.4494 | recall0:0.3625  | recall1:0.4800 | recall2:0.5714
Epoch:25 | loss:1.04 | acc:0.4889 | prec0:0.5441 | prec1:0.4868 | prec2:0.4444 | recall0:0.4625  | recall1:0.4933 | recall2:0.5143
Epoch:26 | loss:1.31 | acc:0.5022 | prec0:0.5100 | prec1:0.4762 | prec2:0.5161 | recall0:0.6375  | recall1:0.4000 | recall2:0.4571
Epoch:27 | loss:0.86 | acc:0.4978 | prec0:0.5385 | prec1:0.5455 | prec2:0.4348 | recall0:0.5250  | recall1:0.4000 | recall2:0.5714
Epoch:28 | loss:0.73 | acc:0.4889 | prec0:0.5714 | prec1:0.4483 | prec2:0.4756 | recall0:0.4000  | recall1:0.5200 | recall2:0.5571
Epoch:29 | loss:0.87 | acc:0.5067 | prec0:0.5205 | prec1:0.4857 | prec2:0.5122 | recall0:0.4750  | recall1:0.4533 | recall2:0.6000
Epoch:30 | loss:1.19 | acc:0.5200 | prec0:0.5250 | prec1:0.5352 | prec2:0.5000 | recall0:0.5250  | recall1:0.5067 | recall2:0.5286
Epoch:31 | loss:0.97 | acc:0.5067 | prec0:0.5167 | prec1:0.4842 | prec2:0.5286 | recall0:0.3875  | recall1:0.6133 | recall2:0.5286
Epoch:32 | loss:1.05 | acc:0.5156 | prec0:0.5846 | prec1:0.5067 | prec2:0.4706 | recall0:0.4750  | recall1:0.5067 | recall2:0.5714
Epoch:33 | loss:1.08 | acc:0.4622 | prec0:0.4787 | prec1:0.5238 | prec2:0.4157 | recall0:0.5625  | recall1:0.2933 | recall2:0.5286
Epoch:34 | loss:0.83 | acc:0.4711 | prec0:0.5094 | prec1:0.4875 | prec2:0.4348 | recall0:0.3375  | recall1:0.5200 | recall2:0.5714
Epoch:35 | loss:1.09 | acc:0.4800 | prec0:0.6071 | prec1:0.4483 | prec2:0.4268 | recall0:0.4250  | recall1:0.5200 | recall2:0.5000
Epoch:36 | loss:0.96 | acc:0.4844 | prec0:0.4750 | prec1:0.5063 | prec2:0.4697 | recall0:0.4750  | recall1:0.5333 | recall2:0.4429
Epoch:37 | loss:0.93 | acc:0.4622 | prec0:0.5909 | prec1:0.4286 | prec2:0.4337 | recall0:0.3250  | recall1:0.5600 | recall2:0.5143
Epoch:38 | loss:1.20 | acc:0.4844 | prec0:0.5238 | prec1:0.4607 | prec2:0.4795 | recall0:0.4125  | recall1:0.5467 | recall2:0.5000
Epoch:39 | loss:0.90 | acc:0.4978 | prec0:0.5122 | prec1:0.5294 | prec2:0.4533 | recall0:0.5250  | recall1:0.4800 | recall2:0.4857
Epoch:40 | loss:0.68 | acc:0.5111 | prec0:0.5109 | prec1:0.5714 | prec2:0.4675 | recall0:0.5875  | recall1:0.4267 | recall2:0.5143
Epoch:41 | loss:0.80 | acc:0.4844 | prec0:0.4848 | prec1:0.4468 | prec2:0.5385 | recall0:0.4000  | recall1:0.5600 | recall2:0.5000
Epoch:42 | loss:0.91 | acc:0.4978 | prec0:0.5588 | prec1:0.5000 | prec2:0.4471 | recall0:0.4750  | recall1:0.4800 | recall2:0.5429
Epoch:43 | loss:0.93 | acc:0.5022 | prec0:0.4937 | prec1:0.5224 | prec2:0.4937 | recall0:0.4875  | recall1:0.4667 | recall2:0.5571
Epoch:44 | loss:0.92 | acc:0.4978 | prec0:0.5100 | prec1:0.5273 | prec2:0.4571 | recall0:0.6375  | recall1:0.3867 | recall2:0.4571
Epoch:45 | loss:0.98 | acc:0.5067 | prec0:0.5385 | prec1:0.4872 | prec2:0.4928 | recall0:0.5250  | recall1:0.5067 | recall2:0.4857
Epoch:46 | loss:0.75 | acc:0.4889 | prec0:0.5385 | prec1:0.4810 | prec2:0.4412 | recall0:0.5250  | recall1:0.5067 | recall2:0.4286
Epoch:47 | loss:0.74 | acc:0.4844 | prec0:0.6304 | prec1:0.4545 | prec2:0.4396 | recall0:0.3625  | recall1:0.5333 | recall2:0.5714
Epoch:48 | loss:1.17 | acc:0.4667 | prec0:0.5375 | prec1:0.4384 | prec2:0.4167 | recall0:0.5375  | recall1:0.4267 | recall2:0.4286
Epoch:49 | loss:0.77 | acc:0.4667 | prec0:0.4732 | prec1:0.4464 | prec2:0.4737 | recall0:0.6625  | recall1:0.3333 | recall2:0.3857
0.4933333333333334
Epoch:0 | loss:0.98 | acc:0.4356 | prec0:0.4324 | prec1:0.3182 | prec2:0.5143 | recall0:0.6000  | recall1:0.1867 | recall2:0.5143
Epoch:1 | loss:1.12 | acc:0.4222 | prec0:0.3840 | prec1:0.4138 | prec2:0.4930 | recall0:0.6000  | recall1:0.1600 | recall2:0.5000
Epoch:2 | loss:1.08 | acc:0.4311 | prec0:0.4268 | prec1:0.3714 | prec2:0.4537 | recall0:0.4375  | recall1:0.1733 | recall2:0.7000
Epoch:3 | loss:1.06 | acc:0.4444 | prec0:0.4245 | prec1:0.4359 | prec2:0.4750 | recall0:0.5625  | recall1:0.2267 | recall2:0.5429
Epoch:4 | loss:1.04 | acc:0.4222 | prec0:0.4146 | prec1:0.4167 | prec2:0.4316 | recall0:0.4250  | recall1:0.2667 | recall2:0.5857
Epoch:5 | loss:1.04 | acc:0.4089 | prec0:0.4000 | prec1:0.4211 | prec2:0.4225 | recall0:0.6750  | recall1:0.1067 | recall2:0.4286
Epoch:6 | loss:0.99 | acc:0.4178 | prec0:0.4151 | prec1:0.3830 | prec2:0.4444 | recall0:0.5500  | recall1:0.2400 | recall2:0.4571
Epoch:7 | loss:0.95 | acc:0.4489 | prec0:0.4382 | prec1:0.4510 | prec2:0.4588 | recall0:0.4875  | recall1:0.3067 | recall2:0.5571
Epoch:8 | loss:0.98 | acc:0.4178 | prec0:0.4304 | prec1:0.3864 | prec2:0.4483 | recall0:0.4250  | recall1:0.4533 | recall2:0.3714
Epoch:9 | loss:1.15 | acc:0.4267 | prec0:0.4487 | prec1:0.4643 | prec2:0.4034 | recall0:0.4375  | recall1:0.1733 | recall2:0.6857
Epoch:10 | loss:1.18 | acc:0.4800 | prec0:0.5122 | prec1:0.4889 | prec2:0.4490 | recall0:0.5250  | recall1:0.2933 | recall2:0.6286
Epoch:11 | loss:0.91 | acc:0.4000 | prec0:0.4306 | prec1:0.4130 | prec2:0.3738 | recall0:0.3875  | recall1:0.2533 | recall2:0.5714
Epoch:12 | loss:0.95 | acc:0.4133 | prec0:0.4444 | prec1:0.4051 | prec2:0.4059 | recall0:0.2500  | recall1:0.4267 | recall2:0.5857
Epoch:13 | loss:0.88 | acc:0.4000 | prec0:0.4394 | prec1:0.3770 | prec2:0.3878 | recall0:0.3625  | recall1:0.3067 | recall2:0.5429
Epoch:14 | loss:0.90 | acc:0.3911 | prec0:0.3684 | prec1:0.4231 | prec2:0.3879 | recall0:0.2625  | recall1:0.2933 | recall2:0.6429
Epoch:15 | loss:1.10 | acc:0.3822 | prec0:0.3684 | prec1:0.3710 | prec2:0.3962 | recall0:0.2625  | recall1:0.3067 | recall2:0.6000
Epoch:16 | loss:1.13 | acc:0.4089 | prec0:0.3922 | prec1:0.4043 | prec2:0.4342 | recall0:0.5000  | recall1:0.2533 | recall2:0.4714
Epoch:17 | loss:0.88 | acc:0.4356 | prec0:0.3939 | prec1:0.4722 | prec2:0.4368 | recall0:0.3250  | recall1:0.4533 | recall2:0.5429
Epoch:18 | loss:0.85 | acc:0.4178 | prec0:0.4000 | prec1:0.4571 | prec2:0.4211 | recall0:0.4750  | recall1:0.2133 | recall2:0.5714
Epoch:19 | loss:0.89 | acc:0.3778 | prec0:0.3375 | prec1:0.3673 | prec2:0.4167 | recall0:0.3375  | recall1:0.2400 | recall2:0.5714
Epoch:20 | loss:0.90 | acc:0.4000 | prec0:0.3626 | prec1:0.4074 | prec2:0.4375 | recall0:0.4125  | recall1:0.2933 | recall2:0.5000
Epoch:21 | loss:1.06 | acc:0.4311 | prec0:0.3793 | prec1:0.4706 | prec2:0.4598 | recall0:0.4125  | recall1:0.3200 | recall2:0.5714
Epoch:22 | loss:1.36 | acc:0.3911 | prec0:0.3708 | prec1:0.3962 | prec2:0.4096 | recall0:0.4125  | recall1:0.2800 | recall2:0.4857
Epoch:23 | loss:1.09 | acc:0.4000 | prec0:0.3623 | prec1:0.4167 | prec2:0.4167 | recall0:0.3125  | recall1:0.2667 | recall2:0.6429
Epoch:24 | loss:0.89 | acc:0.3911 | prec0:0.3776 | prec1:0.3830 | prec2:0.4125 | recall0:0.4625  | recall1:0.2400 | recall2:0.4714
Epoch:25 | loss:0.97 | acc:0.3778 | prec0:0.3867 | prec1:0.3400 | prec2:0.3900 | recall0:0.3625  | recall1:0.2267 | recall2:0.5571
Epoch:26 | loss:1.11 | acc:0.3778 | prec0:0.3676 | prec1:0.3750 | prec2:0.3871 | recall0:0.3125  | recall1:0.3200 | recall2:0.5143
Epoch:27 | loss:0.97 | acc:0.3911 | prec0:0.3908 | prec1:0.3478 | prec2:0.4130 | recall0:0.4250  | recall1:0.2133 | recall2:0.5429
Epoch:28 | loss:0.71 | acc:0.4000 | prec0:0.3896 | prec1:0.3968 | prec2:0.4118 | recall0:0.3750  | recall1:0.3333 | recall2:0.5000
Epoch:29 | loss:1.19 | acc:0.3822 | prec0:0.3750 | prec1:0.4255 | prec2:0.3649 | recall0:0.4875  | recall1:0.2667 | recall2:0.3857
Epoch:30 | loss:0.81 | acc:0.3644 | prec0:0.3854 | prec1:0.3429 | prec2:0.3559 | recall0:0.4625  | recall1:0.3200 | recall2:0.3000
Epoch:31 | loss:0.96 | acc:0.3733 | prec0:0.3537 | prec1:0.3692 | prec2:0.3974 | recall0:0.3625  | recall1:0.3200 | recall2:0.4429
Epoch:32 | loss:0.92 | acc:0.3644 | prec0:0.3333 | prec1:0.3571 | prec2:0.4085 | recall0:0.3500  | recall1:0.3333 | recall2:0.4143
Epoch:33 | loss:0.86 | acc:0.4000 | prec0:0.3824 | prec1:0.3797 | prec2:0.4359 | recall0:0.3250  | recall1:0.4000 | recall2:0.4857
Epoch:34 | loss:1.13 | acc:0.4222 | prec0:0.4176 | prec1:0.4000 | prec2:0.4405 | recall0:0.4750  | recall1:0.2667 | recall2:0.5286
Epoch:35 | loss:0.94 | acc:0.4311 | prec0:0.4364 | prec1:0.3953 | prec2:0.4643 | recall0:0.3000  | recall1:0.4533 | recall2:0.5571
Epoch:36 | loss:0.91 | acc:0.3778 | prec0:0.3882 | prec1:0.3509 | prec2:0.3855 | recall0:0.4125  | recall1:0.2667 | recall2:0.4571
Epoch:37 | loss:0.76 | acc:0.3822 | prec0:0.3889 | prec1:0.3433 | prec2:0.4070 | recall0:0.3500  | recall1:0.3067 | recall2:0.5000
Epoch:38 | loss:0.81 | acc:0.3911 | prec0:0.4062 | prec1:0.4157 | prec2:0.3472 | recall0:0.3250  | recall1:0.4933 | recall2:0.3571
Epoch:39 | loss:0.80 | acc:0.4267 | prec0:0.4381 | prec1:0.3922 | prec2:0.4348 | recall0:0.5750  | recall1:0.2667 | recall2:0.4286
Epoch:40 | loss:0.90 | acc:0.3600 | prec0:0.3750 | prec1:0.3333 | prec2:0.3659 | recall0:0.3750  | recall1:0.2800 | recall2:0.4286
Epoch:41 | loss:0.86 | acc:0.3511 | prec0:0.3902 | prec1:0.3333 | prec2:0.3214 | recall0:0.4000  | recall1:0.3867 | recall2:0.2571
Epoch:42 | loss:0.86 | acc:0.3644 | prec0:0.3766 | prec1:0.3514 | prec2:0.3649 | recall0:0.3625  | recall1:0.3467 | recall2:0.3857
Epoch:43 | loss:0.94 | acc:0.3733 | prec0:0.3704 | prec1:0.3506 | prec2:0.4030 | recall0:0.3750  | recall1:0.3600 | recall2:0.3857
Epoch:44 | loss:0.91 | acc:0.4178 | prec0:0.4571 | prec1:0.4225 | prec2:0.3810 | recall0:0.4000  | recall1:0.4000 | recall2:0.4571
Epoch:45 | loss:1.06 | acc:0.4400 | prec0:0.4667 | prec1:0.4321 | prec2:0.4286 | recall0:0.3500  | recall1:0.4667 | recall2:0.5143
Epoch:46 | loss:1.11 | acc:0.3956 | prec0:0.4189 | prec1:0.4085 | prec2:0.3625 | recall0:0.3875  | recall1:0.3867 | recall2:0.4143
Epoch:47 | loss:1.12 | acc:0.4267 | prec0:0.4259 | prec1:0.4286 | prec2:0.4250 | recall0:0.2875  | recall1:0.5200 | recall2:0.4857
Epoch:48 | loss:0.96 | acc:0.4444 | prec0:0.4474 | prec1:0.4459 | prec2:0.4400 | recall0:0.4250  | recall1:0.4400 | recall2:0.4714
Epoch:49 | loss:1.18 | acc:0.4133 | prec0:0.4426 | prec1:0.4271 | prec2:0.3676 | recall0:0.3375  | recall1:0.5467 | recall2:0.3571
0.397037037037037
